round,loss,map50,map50_95,precision,recall,num_examples,elapsed_seconds
23,0.7266504308757218,0.27334956912427816,0.20592924475133526,0.340849510220043,0.3358468993430285,300,6560.018889600004
24,0.7406128212232818,0.25938717877671824,0.19371721560154007,0.36103742435637476,0.2950085252771574,300,6843.130896100003
25,0.7198798745472827,0.2801201254527172,0.20657088506211044,0.46773514876655264,0.27862450453624044,300,7126.164516500001
26,0.7277715167308001,0.27222848326919985,0.20235588828399215,0.3240073531560852,0.34102468045643386,300,7408.258032400001
27,0.7292652629979165,0.2707347370020835,0.20216116200366066,0.452582623423489,0.24754512479147475,300,7692.368709800001
28,0.7266866121434141,0.27331338785658593,0.20427994726533744,0.34885348544942,0.2982962495883741,300,7974.788071399998
29,0.7422973490574456,0.25770265094255435,0.19538226302909734,0.3892913319516893,0.2780568541660724,300,8257.012822700002
30,0.7157096205164512,0.28429037948354885,0.2129122889096176,0.35200290972750686,0.3396374411661483,300,8540.161703500002
31,0.7299525394162077,0.27004746058379225,0.19874826168954388,0.35727947386311043,0.29010207989854775,300,8824.561312999998
32,0.7406018246746423,0.2593981753253577,0.19522900783128322,0.33189238706057045,0.30421232940307286,300,9106.119594299998
33,0.735962373097473,0.26403762690252697,0.19925277335018698,0.37846326580372835,0.30327648451824135,300,9389.762496800002
34,0.7452341972650198,0.2547658027349801,0.1888170829857999,0.3166912687218879,0.32843673709611154,300,9681.569242500002
35,0.7369178957142343,0.2630821042857657,0.19329120316223278,0.370192908717495,0.3022765447416444,300,9974.927351899998
36,0.7314512264053951,0.26854877359460494,0.19980836380557182,0.3495795914290691,0.31929862827071787,300,10265.903881799997
37,0.7314862033111904,0.2685137966888096,0.1965856473198795,0.3141307410262085,0.3473652706199335,300,10549.1363165
38,0.7280655295486392,0.27193447045136077,0.20459236756591148,0.3417224379904673,0.33204910916445596,300,10842.010522099998
39,0.7368281200363053,0.26317187996369473,0.19120094996238365,0.3568335590122073,0.31654414152057636,300,11142.681866600004
40,0.7208103258395182,0.27918967416048174,0.20674823493585048,0.384018982245972,0.29302659950605586,300,11436.915212599997
41,0.7415670298144398,0.2584329701855602,0.18927207699996765,0.3240220622557444,0.34072277567204023,300,11730.049776500004
42,0.7389984077838959,0.2610015922161041,0.18849990748108167,0.324989302209382,0.32631492837284304,300,12023.499561600001
43,0.7329735278850841,0.2670264721149159,0.1961953194609718,0.45889847670667994,0.27123666764814497,300,12316.512275599998
44,0.7413856025675296,0.2586143974324704,0.19198823490731456,0.34402425152062066,0.2996353709880117,300,12606.6065581
45,0.7348472530705458,0.26515274692945423,0.19491186265979019,0.31610906597746946,0.3414240161707948,300,12897.759088699997
46,0.7538826472139005,0.24611735278609945,0.18343762986945036,0.30886916969059713,0.3088072857956634,300,13189.3869327
47,0.7467237604094428,0.2532762395905573,0.18744870387852985,0.4257712966153598,0.26670177950577045,300,13481.767579300002
48,0.7419710910567681,0.2580289089432319,0.1898810596183439,0.32994281883775795,0.3372660488298302,300,13773.368599399997
49,0.7332036643719972,0.26679633562800276,0.1938544065383443,0.38072735698160576,0.28156460493765917,300,14065.819146200003
50,0.7336173915839164,0.2663826084160836,0.19750519360782084,0.33432238579086715,0.3201154708289936,300,14354.616208500003
