round,loss,map50,map50_95,precision,recall,num_examples,elapsed_seconds
21,0.7540657890372525,0.24593421096274745,0.18582422580071634,0.43575066366408655,0.2600297174519311,300,6466.139394099999
22,0.7391319346398256,0.2608680653601744,0.19604515601474745,0.4201135481719566,0.27149342576288865,300,6812.129217999987
23,0.7371994719800357,0.2628005280199643,0.20013615871464424,0.4389501438928408,0.24386533977778818,300,7158.693114299967
24,0.7546564395524702,0.24534356044752986,0.18297290991295334,0.36634363212524096,0.280708236052014,300,7499.309970899951
25,0.7645535781162058,0.2354464218837941,0.1824001023068632,0.3514695306131608,0.2763527058696792,300,7842.679501799983
26,0.7512184305952869,0.24878156940471313,0.1853029953059091,0.40090665242797974,0.292105201620619,300,8185.336117099971
27,0.7582705751853347,0.24172942481466536,0.18206374316430984,0.45138714354509907,0.244487754350248,300,8531.620278399962
28,0.743862689795316,0.25613731020468394,0.19532676682338507,0.41354272351537463,0.25678709189012283,300,8890.3478551
29,0.7446362428461278,0.25536375715387216,0.19515929989070355,0.4698771869331574,0.2571010886037537,300,9240.736522499996
30,0.741584371946542,0.25841562805345797,0.19653832037221783,0.34766305131517006,0.3081933129402213,300,9534.276215899969
31,0.7534226381050835,0.24657736189491658,0.18499712325258755,0.3792437335912163,0.2654121457360807,300,9824.628731400007
32,0.7487628969095397,0.2512371030904604,0.19087164352537114,0.36789689953202126,0.28900515943521865,300,10115.741309699952
33,0.7458355120934782,0.2541644879065218,0.18792045569059737,0.40065329864856897,0.2879657159536856,300,10405.388518299966
34,0.7372673290815821,0.26273267091841784,0.1938839051685193,0.4318952747728971,0.28472754515763954,300,10695.989085499954
35,0.7422144086800384,0.25778559131996165,0.19565165202305768,0.3443438517478895,0.30507556696094196,300,10986.636355399969
36,0.7558367279279349,0.2441632720720651,0.18153440495270626,0.3063443942196075,0.3357675872244684,300,11279.060715099971
37,0.7531021354575727,0.2468978645424273,0.18503699317207556,0.3358700938327165,0.31898517796995585,300,11570.009797999985
38,0.7431761644576736,0.25682383554232635,0.19110946934827586,0.39198311894144494,0.3044189149315885,300,11861.790779399977
39,0.76119833592059,0.2388016640794099,0.1761826720403185,0.45269509046170364,0.2579783297080975,300,12155.060834799951
40,0.7573728331912535,0.24262716680874652,0.18225309479919877,0.3974339538452989,0.2657393009858274,300,12444.456747499993
41,0.7461042335648532,0.2538957664351468,0.18766270862931728,0.403616222878665,0.2891118277815329,300,12735.664392100007
42,0.7497692392739373,0.25023076072606265,0.18603900787549774,0.39705957016348153,0.2921330476966974,300,13027.533180999977
43,0.762290528277294,0.2377094717227059,0.17421510926526412,0.3414249262168173,0.3023791522326298,300,13317.95377089997
44,0.7558895608561944,0.24411043914380554,0.17872139468084633,0.37359099938480556,0.2772550203132752,300,13608.252759199997
45,0.7591101940715247,0.24088980592847528,0.17639947483647703,0.3286620582077778,0.2905357310854053,300,13899.766824899998
46,0.7538726342833615,0.2461273657166385,0.18409163471467033,0.372884144280449,0.2679178924804503,300,14189.732999600004
47,0.7480930323906191,0.2519069676093809,0.18711652757360933,0.349379667481564,0.29967201864056237,300,14480.947156299953
48,0.7465677040213323,0.2534322959786677,0.1913643093446339,0.3921607661663194,0.2751956804033023,300,14771.76665429998
49,0.75348151441416,0.24651848558584,0.18341682872058637,0.40029925154093043,0.2740267926841081,300,15063.793165599986
50,0.749582533883198,0.25041746611680205,0.1892758319591357,0.358870497456904,0.31139080776029104,300,15356.013979699987
