round,loss,map50,map50_95,precision,recall,num_examples,elapsed_seconds
30,0.7684152281344716,0.2315847718655284,0.17649251531985974,0.45932204650355307,0.25405942918335256,300,8942.247613500003
31,0.7781925933274499,0.22180740667255008,0.16748160835372886,0.308784161196532,0.29023186472319557,300,9240.11403350001
32,0.7697502400601758,0.2302497599398242,0.17567714002964546,0.3805784166358488,0.3045871271462823,300,9538.054159300009
33,0.7817090745892401,0.21829092541075984,0.1664514398543627,0.33001150374999483,0.29328116396778253,300,9834.953736300013
34,0.7720564549399839,0.2279435450600161,0.1722991129690434,0.3609814558212149,0.28857345082933394,300,10132.339581800014
35,0.7628509563931998,0.23714904360680028,0.17985480706652035,0.43133064795185544,0.2622097531460408,300,10430.084864300006
36,0.770684205648603,0.22931579435139698,0.17115803232041704,0.36618409849776545,0.2634732236402786,300,10729.48039160001
37,0.7806751268401126,0.21932487315988736,0.1658836671569893,0.37928237763113754,0.27372416759432716,300,11026.5486332
38,0.7704684815046642,0.2295315184953358,0.17489708612585006,0.3474246529707021,0.2820143395471225,300,11323.138992600012
39,0.7713942287561807,0.22860577124381928,0.17536943839581448,0.33649993337314815,0.2781960774537001,300,11620.807178800009
40,0.7678508198099318,0.23214918019006828,0.17517723761674453,0.4015441575347684,0.28625008557762166,300,11915.58167710001
41,0.7719869720846514,0.22801302791534864,0.17313971784740104,0.3725461498306646,0.27384017863958265,300,12213.409125100006
42,0.7681924502158043,0.23180754978419568,0.1740143454353679,0.31798193054402196,0.31541401783535067,300,12511.585758800007
43,0.7642035606800874,0.23579643931991262,0.17947225176885223,0.4037938199775244,0.2628099037159942,300,12807.476356800005
44,0.7732865345910516,0.2267134654089485,0.17112257938865014,0.32440629065184556,0.2822099010371034,300,13103.217487600006
45,0.7726617328944522,0.22733826710554786,0.17377576202000625,0.2928957820102034,0.27844750179179767,300,13401.594349200008
46,0.7705506885275544,0.22944931147244557,0.17497099752917933,0.2781831980938933,0.30761145152304403,300,13697.330920100008
47,0.7884029961443566,0.21159700385564334,0.16114396649789775,0.33983044931146483,0.27514867415846667,300,13994.2143812
48,0.7688916098217095,0.23110839017829057,0.17527665774901893,0.31247516754685556,0.2922125670619807,300,14290.423224100014
49,0.7800262550779096,0.21997374492209038,0.16474074092656943,0.29553033947160046,0.2882291614777911,300,14587.7646925
50,0.7582082772831668,0.24179172271683322,0.18349889136840836,0.3826635164588092,0.2830843139755539,300,14884.666210100011
