round,loss,map50,map50_95,precision,recall,num_examples,elapsed_seconds
32,0.7621374338478855,0.2378625661521146,0.18010843478239263,0.3983530477059097,0.30058297848146565,300,9497.2491191
33,0.760539185722429,0.23946081427757107,0.1797409739612186,0.3747942981224009,0.28430478590064817,300,9793.432321500004
34,0.7646518163763122,0.23534818362368778,0.1757961923770057,0.44777209112984007,0.2781876615596201,300,10090.765713699991
35,0.7591385107231944,0.24086148927680565,0.1817951457704364,0.3563359376032763,0.30454780699432427,300,10386.039158200001
36,0.7592149017405121,0.24078509825948785,0.1819622490800975,0.3923192966478193,0.270698396562573,300,10683.183162699992
37,0.752884476471002,0.247115523528998,0.18319731055452818,0.37928069633529565,0.2790456148977598,300,10980.281348899996
38,0.76199754304078,0.23800245695921998,0.17608348690333236,0.43234114294585685,0.27283828816150335,300,11275.696428199997
39,0.7645801406479735,0.23541985935202653,0.1742101032858196,0.38220273231829294,0.2891383928727976,300,11571.379617999992
40,0.7685146439989181,0.23148535600108183,0.1727102552628681,0.4826192460327003,0.27777392119294225,300,11868.507960999996
41,0.7758592120411163,0.22414078795888365,0.168506165074346,0.3489005285537974,0.30079162794949377,300,12164.286069099995
42,0.7690682123127549,0.23093178768724507,0.1753216577360641,0.40708660919238976,0.2735581766695282,300,12460.481620099992
43,0.7710670753626983,0.22893292463730175,0.1728839404943578,0.44369204004426244,0.24634765663933011,300,12755.932212899992
44,0.7708331231582233,0.22916687684177678,0.17286709050339044,0.4863047809698739,0.26615431121646643,300,13052.922776199994
45,0.7500297258378951,0.2499702741621049,0.18763053362423776,0.4532277980103414,0.26141153633748,300,13349.340491099996
46,0.764125973854972,0.23587402614502798,0.17517988738542983,0.3611142340813077,0.2815165555420254,300,13645.999752399992
47,0.7653238443291603,0.2346761556708396,0.17886024274240142,0.3683704023387772,0.25656677947438145,300,13942.9722205
48,0.7586962823949178,0.24130371760508215,0.17930247147523015,0.4035114803208928,0.25748574233338806,300,14242.832002399999
49,0.7557755927717626,0.2442244072282374,0.18473649390732166,0.36004199760091615,0.29753621908578565,300,14539.056511999996
50,0.7676325737115639,0.23236742628843604,0.17170128506481191,0.3642697756843626,0.27695148912369005,300,14835.05811859999
