round,loss,map50,map50_95,precision,recall,num_examples,elapsed_seconds
25,0.7270891286920724,0.27291087130792757,0.2107102432038322,0.3879128660310135,0.3149618805329141,300,7325.686158199998
26,0.7365639742213348,0.26343602577866526,0.2018818545821935,0.4521103595659022,0.28002324488033215,300,7627.7849147000015
27,0.7307002053576303,0.26929979464236975,0.2086904424062756,0.36676218956970275,0.30895965198675657,300,7931.828218499999
28,0.7393784171890326,0.26062158281096737,0.19728134655178076,0.3827164355761744,0.274596585586376,300,8234.318446699996
29,0.7499433146403932,0.2500566853596068,0.19323744047324054,0.39409394423722377,0.2587789533991814,300,8534.608382799997
30,0.7367945043069857,0.2632054956930143,0.20098808615157998,0.4254540876253633,0.2781033417237887,300,8836.9256722
31,0.750459408798306,0.249540591201694,0.193430005799727,0.5039290690406536,0.2594388069921686,300,9141.459887899997
32,0.7423773456161562,0.25762265438384374,0.19738976618007034,0.3174921067926445,0.3311235606106386,300,9441.7877697
33,0.739673248345155,0.260326751654845,0.19961751491594676,0.36051939606366407,0.2969314243842505,300,9744.259851999996
34,0.7485796152147781,0.2514203847852219,0.19138191447623165,0.44997805853032313,0.27104474745691864,300,10047.2525848
35,0.7408286383622501,0.2591713616377499,0.19571791075614273,0.44559452046374065,0.25183183468865183,300,10349.588235099996
36,0.7457051361513803,0.25429486384861966,0.1924775366986299,0.437952847672085,0.2755730671656405,300,10652.281894
37,0.7533867265316183,0.24661327346838163,0.1826195501256809,0.3439738605108895,0.3181490040563799,300,10954.075975
38,0.7648930339583775,0.2351069660416225,0.17418679678981794,0.4594537933721881,0.2532700687593695,300,11258.106903699998
39,0.7486414626229575,0.2513585373770425,0.18711412182107443,0.4057662246617039,0.2827679925379025,300,11561.744454
40,0.7569200335591273,0.24307996644087276,0.17980095719973727,0.3551979976235628,0.28729088802698993,300,11863.637519799995
41,0.7529350888885442,0.24706491111145584,0.18582766659091743,0.3458192927700776,0.2895268896295868,300,12166.465330300001
42,0.756709365799085,0.24329063420091504,0.18071756058105934,0.33171480078928695,0.3055818477404836,300,12468.454117100002
43,0.7399379725782816,0.26006202742171836,0.19223769234701318,0.39257383054500117,0.2991865820073337,300,12772.473719000001
44,0.747169242824644,0.25283075717535597,0.1910287581159949,0.39228011350632275,0.3002747684173178,300,13074.709117400002
45,0.7448383725931692,0.2551616274068308,0.1944738942174904,0.38701929615512737,0.3163530678658967,300,13376.680792399995
46,0.7488676004291934,0.25113239957080663,0.1927831917401241,0.43678994335271054,0.28068533776514104,300,13682.805010199998
47,0.7524651192593969,0.24753488074060317,0.18408273158066144,0.4361897331068372,0.3007075695377781,300,13985.868870400001
48,0.7526250089496546,0.2473749910503454,0.18624031210749817,0.3645557705280013,0.2876692218589773,300,14288.641488599998
49,0.7475094141161602,0.2524905858838398,0.19252695931640385,0.37049963286374965,0.3064607613212237,300,14591.459706199996
50,0.7423969526440307,0.2576030473559693,0.19300312967803637,0.3724231128051991,0.29247241603645646,300,14893.612593999998
